CHROM,BIN_START,BIN_END,GIH_PI,GWD_PI,JPT_PI,PUR_PI,TSI_PI
22,19630001,19640000,0.0013143,0.00162959,0.000878451,0.00125176,0.00119737
22,19640001,19650000,0.00110161,0.0016225,0.000637514,0.00140367,0.00107287
22,19650001,19660000,0.000380848,0.000738234,0.000283398,0.00057186,0.000539331
22,19660001,19670000,0.000369145,0.00164535,0.000355305,0.000468107,0.000335031
22,19670001,19680000,0.00138019,0.00134208,0.00108964,0.00134869,0.00129062
22,19680001,19690000,0.00171052,0.00186536,0.00122376,0.00164049,0.00157902
22,19690001,19700000,0.000794198,0.000992523,0.000616797,0.000611794,0.000564552
22,19700001,19710000,0.000166597,0.000398604,0.000176802,9.41518e-05,6.84217e-05
22,19710001,19720000,0.000621236,0.000882332,0.000678242,0.000699108,0.000645786
22,19720001,19730000,0.00118861,0.00119489,0.00119456,0.00111151,0.00102552
22,19730001,19740000,0.000809993,0.000897117,0.000694649,0.000745118,0.000773358
22,19740001,19750000,0.00043004,0.000709561,0.000525209,0.000398992,0.000411272
22,19750001,19760000,0.000779853,0.000666505,0.000815896,0.000671047,0.000754815
22,19760001,19770000,0.00100728,0.00120592,0.00105811,0.000991355,0.000991448
22,19770001,19780000,0.000742316,0.000903972,0.000689665,0.000678976,0.000613303
22,19780001,19790000,0.000862628,0.00063362,0.000972009,0.00071499,0.00070125
22,19790001,19800000,0.000832157,0.000759843,0.000760414,0.000656461,0.00061483
22,19800001,19810000,0.000549799,0.000730816,0.00038816,0.000505774,0.000435009
22,19810001,19820000,0.000531807,0.00082544,0.000630059,0.00067913,0.000705954
22,19820001,19830000,0.000713275,0.00078413,0.000794649,0.000724856,0.000769475
22,19830001,19840000,0.000475719,0.00112011,0.000241564,0.000623583,0.000580953
22,19840001,19850000,0.000587445,0.000802793,0.000289233,0.000522315,0.00054185
22,19850001,19860000,0.00124293,0.00174747,0.000522677,0.00103547,0.00101483
22,19860001,19870000,0.0013459,0.00186035,0.000638345,0.00122993,0.00115594
22,19870001,19880000,0.00103139,0.00122145,0.000747441,0.000948188,0.00090674
22,19880001,19890000,0.00101677,0.0013297,0.000501092,0.000909764,0.000707819
22,19890001,19900000,0.0020467,0.00145193,0.00111733,0.00126578,0.00104771
22,19900001,19910000,0.00151719,0.00173973,0.000789702,0.00141095,0.00130792
22,19910001,19920000,0.00118729,0.0013745,0.00104589,0.0012609,0.00124148
22,19920001,19930000,0.00144444,0.00138691,0.00143061,0.00140515,0.00142305
22,19930001,19940000,0.00162322,0.00174946,0.00166688,0.0016282,0.00153044
22,19940001,19950000,0.00120068,0.00133853,0.00105043,0.00121766,0.00116742
22,19950001,19960000,0.00123255,0.00134656,0.00112109,0.00126621,0.00112289
22,19960001,19970000,0.00112648,0.0014439,0.000922724,0.00108875,0.000808253
22,19970001,19980000,0.00130205,0.00128099,0.000814967,0.00120793,0.00111211
22,19980001,19990000,0.00105152,0.000888928,0.000805769,0.00106708,0.00100559
22,19990001,20000000,0.000929283,0.000970419,0.000773555,0.000941332,0.000838015
22,20000001,20010000,0.00107336,0.00112535,0.000940482,0.00116129,0.00108297
22,20010001,20020000,0.00114287,0.0012637,0.00119502,0.00129346,0.00120062
22,20020001,20030000,0.000882297,0.00108594,0.000811785,0.00094345,0.000891045
22,20030001,20040000,0.000559067,0.000671103,0.000696419,0.000533477,0.000462863
22,20040001,20050000,0.000659872,0.00102508,0.000806759,0.000748802,0.000646913
22,20050001,20060000,0.000881852,0.00103518,0.000888304,0.000859462,0.0007904
22,20060001,20070000,0.00110475,0.000766848,0.000804246,0.000983082,0.00105575
22,20070001,20080000,0.000562723,0.000196794,0.000285275,0.000534485,0.000508302
22,20080001,20090000,0.000881525,0.000495091,0.000519161,0.000832734,0.000898886
22,20090001,20100000,0.000929988,0.000449978,0.000562635,0.000825887,0.00082515
22,20100001,20110000,0.000606048,0.000555272,0.000603939,0.000564892,0.0005976
22,20110001,20120000,0.000823074,0.000588507,0.000736808,0.000551695,0.000655184
22,20120001,20130000,0.000349785,0.000376523,0.000371539,0.000229301,0.000294836
22,20130001,20140000,0.00132493,0.000819131,0.00100222,0.00118352,0.00107516
22,20140001,20150000,0.0012793,0.00178798,0.00115755,0.00150726,0.00143081
22,20150001,20160000,0.00111684,0.00150155,0.000921707,0.00127611,0.00130599
22,20160001,20170000,0.00195968,0.00169414,0.00188255,0.0020299,0.00194968
22,20170001,20180000,0.00232018,0.00242056,0.00228254,0.00246561,0.00218097
22,20180001,20190000,0.00148334,0.00177089,0.00167069,0.00146086,0.00157848
22,20190001,20200000,0.000859602,0.000693837,0.000704608,0.000941202,0.000986284
22,20200001,20210000,0.00103946,0.0011135,0.000783338,0.00115728,0.00108004
22,20210001,20220000,0.00112523,0.00166878,0.000886511,0.00118281,0.0010527
22,20220001,20230000,0.00086977,0.00107259,0.000680918,0.000759058,0.000745048
22,20230001,20240000,0.000468799,0.000602879,0.000480941,0.000441681,0.000414879
22,20240001,20250000,0.000798305,0.000988429,0.000506889,0.000714014,0.000706832
22,20250001,20260000,0.000348899,0.000792267,0.000308793,0.00053848,0.000542539
22,20260001,20270000,0.00109581,0.0015387,0.000303479,0.000703382,0.00070788
22,20270001,20280000,0.00118476,0.00158202,0.000497812,0.000869858,0.000903874
22,20280001,20290000,0.000370036,0.000819929,0.000312904,0.00050753,0.000392936
22,20290001,20300000,0.000353109,0.000583029,0.000377323,0.000414809,0.000340314
22,20300001,20310000,0.000397788,0.000437609,0.000577569,0.000537328,0.000459993
22,20310001,20320000,0.000191542,0.000228177,0.000220973,0.000221349,0.000200391
22,20320001,20330000,0.000837949,0.000872118,0.000984337,0.000931433,0.000867364
22,20330001,20340000,0.00011533,0.000139969,0.000109848,0.00014123,0.000154473
22,20340001,20350000,0.000118915,0.000196578,9.92614e-05,0.000124731,0.000123667
22,20350001,20360000,0.000195411,0.000201794,0.000160609,0.00014156,0.000132763
22,20360001,20370000,0.000277878,0.00042433,0.00023947,0.000207307,0.000263178
22,20370001,20380000,0.00048448,0.000575882,0.000461418,0.00043743,0.00048588
22,20380001,20390000,0.00032978,0.000423677,0.000346618,0.000315789,0.000324211
22,20390001,20400000,0.000905811,0.000989176,0.000917289,0.000894946,0.00089645
22,20400001,20410000,0.000404139,0.000540916,0.000398356,0.000387793,0.000409517
22,20410001,20420000,2.01516e-05,0.000165121,2.26403e-05,1.91564e-05,1.39134e-05
22,20420001,20430000,2.57921e-05,8.62419e-05,3.5995e-05,1.5078e-05,1.72656e-05
22,20430001,20440000,0.00013615,0.000183607,0.000163392,0.000110981,0.000116559
22,20440001,20450000,0.000207137,0.00029388,0.000197821,0.00019607,0.000225111
22,20450001,20460000,6.574e-05,0.000120122,6.47668e-05,7.80751e-05,6.91896e-05
22,20460001,20470000,0.000845186,0.00053233,0.000854097,0.000717303,0.000709925
22,20470001,20480000,0.000299204,0.000593302,0.000238996,0.000424981,0.00039326
22,20480001,20490000,0.000384627,0.000375886,0.000352109,0.000332358,0.000384081
22,20490001,20500000,0.000254554,0.000454203,0.000236789,0.000209564,0.000239143
22,20500001,20510000,0.000288979,0.000407375,0.000340547,0.000287193,0.000289312
22,20610001,20620000,3.01587e-05,5.6645e-05,6.04329e-05,4.03335e-05,6.51354e-05
22,20620001,20630000,0.000356945,0.000511139,0.000256824,0.000412839,0.000424413
22,20630001,20640000,0.000301658,0.00035919,0.000125669,0.000313122,0.000399921
22,20640001,20650000,0.000584352,0.000634018,0.000335744,0.000518204,0.000569106
22,20650001,20660000,0.00075462,0.000918541,0.000680727,0.00084274,0.000873305
22,20660001,20670000,0.000163183,0.000302399,0.00012945,0.000128433,0.000161301
22,20670001,20680000,1.31944e-05,2.647e-06,1.92308e-06,9.5039e-06,9.20539e-06
22,20690001,20700000,7.8063e-05,8.69577e-05,6.81485e-05,6.62904e-05,6.7847e-05
22,20700001,20710000,0.00073758,0.000732311,0.000635637,0.000789827,0.000785622
22,20710001,20720000,0.0019154,0.00200737,0.00159507,0.00221086,0.00181118
22,20720001,20730000,0.000412891,0.000530454,0.000584341,0.000380398,0.00030272
22,20730001,20740000,0.000605219,0.000754505,0.000537189,0.000623853,0.000648445
22,20740001,20750000,0.000797694,0.000660523,0.000737876,0.000765482,0.000762354
22,20750001,20760000,0.00175551,0.00161594,0.00128393,0.00157625,0.00165664
22,20760001,20770000,0.0012832,0.00201025,0.001069,0.00137705,0.0012722
22,20770001,20780000,0.00165842,0.00153299,0.00142232,0.00157827,0.00153079
22,20780001,20790000,0.00104113,0.000823851,0.000967168,0.000896618,0.000875863
22,20790001,20800000,0.000814895,0.000716692,0.000839776,0.000818938,0.000888395
22,20800001,20810000,0.000411485,0.00039104,0.000486181,0.000305137,0.000396016
22,20810001,20820000,0.000709339,0.000915835,0.00070909,0.000757144,0.000787517
22,20820001,20830000,0.000559015,0.000951516,0.000559666,0.000614911,0.000665622
22,20830001,20840000,0.000783737,0.00077152,0.000870754,0.00070968,0.000835457
22,20840001,20850000,0.000356491,0.000449896,0.000428516,0.000257664,0.000292058
22,20850001,20860000,0.000962368,0.000732696,0.00101404,0.00070321,0.000759488
22,20860001,20870000,0.000598451,0.000633782,0.000551431,0.000594133,0.000573375
22,20870001,20880000,0.000284693,0.000589746,0.000299057,0.000366513,0.000350204
22,20880001,20890000,0.000410916,0.00089093,0.000356141,0.000459481,0.000401738
22,20890001,20900000,0.00102634,0.00113887,0.00106809,0.000959685,0.000889373
22,20900001,20910000,0.000742974,0.000916975,0.000754315,0.000670332,0.000635453
22,20910001,20920000,0.0010238,0.000971548,0.00101848,0.000918985,0.000870585
22,20920001,20930000,0.000917698,0.000735567,0.000855244,0.000737951,0.000741437
22,20930001,20940000,0.000749652,0.000647044,0.000841732,0.000526672,0.000562068
22,20940001,20950000,0.00134209,0.00115554,0.00148292,0.0009782,0.00110868
22,20950001,20960000,0.00142269,0.00219395,0.00173356,0.00136699,0.00116661
22,20960001,20970000,0.0014252,0.00181081,0.00119928,0.00141555,0.00132222
22,20970001,20980000,0.00159083,0.0017854,0.00136041,0.0012069,0.00100348
22,20980001,20990000,0.00130173,0.00134157,0.00126907,0.00113194,0.000990312
22,20990001,21000000,0.00105106,0.00122601,0.00111602,0.00115307,0.00117429
22,21000001,21010000,0.00120018,0.00148909,0.00125832,0.00131554,0.00123824
22,21010001,21020000,0.00113525,0.00185723,0.00115934,0.00128225,0.00116472
22,21020001,21030000,0.000820194,0.00116321,0.000933384,0.00102572,0.000993497
22,21030001,21040000,0.00066762,0.000696763,0.00079188,0.000761459,0.00078796
22,21040001,21050000,0.000821023,0.00169697,0.00107253,0.00123577,0.0012232
22,21050001,21060000,0.00116244,0.00159792,0.00137898,0.00148031,0.00144978
22,21060001,21070000,0.000743074,0.00112272,0.000970123,0.00104918,0.00102109
22,21070001,21080000,0.000602392,0.000919815,0.000772608,0.000752996,0.000734066
22,21080001,21090000,0.000382875,0.000582474,0.000519077,0.000519514,0.000480668
22,21090001,21100000,0.000969093,0.00114595,0.00115302,0.00116321,0.00116809
22,21100001,21110000,0.000705191,0.000982313,0.00088947,0.000896428,0.000921052
22,21110001,21120000,0.00103237,0.00126643,0.00123675,0.00127375,0.00130866
22,21120001,21130000,0.000679754,0.000854694,0.000808454,0.000859848,0.000882089
22,21130001,21140000,0.00072969,0.000867013,0.000916383,0.000899466,0.000901123
22,21140001,21150000,0.000410476,0.000569502,0.000411357,0.000519212,0.000547141
22,21150001,21160000,0.00068933,0.000868806,0.000821674,0.000835888,0.000863029
22,21160001,21170000,0.000942325,0.000973381,0.00103856,0.00108693,0.00115873
22,21170001,21180000,0.000641605,0.000830812,0.000781694,0.000800604,0.000805704
22,21180001,21190000,0.000611163,0.000684059,0.000718056,0.000692898,0.000708043
22,21190001,21200000,0.00060548,0.000795906,0.000737217,0.000762937,0.000784669
22,21200001,21210000,0.000770168,0.00109598,0.000925818,0.000921553,0.000898609
22,21210001,21220000,0.000803178,0.000901467,0.000863777,0.000920271,0.000932846
22,21220001,21230000,0.000555955,0.000793219,0.000674526,0.000708998,0.000688631
22,21230001,21240000,0.0002921,0.000463194,0.000385879,0.000376575,0.0003766
22,21240001,21250000,0.000923798,0.00130576,0.00114983,0.00122012,0.00121996
22,21250001,21260000,0.000783704,0.00115667,0.00103945,0.00105339,0.00102871
22,21260001,21270000,0.000478939,0.000614761,0.000638796,0.000638671,0.000651244
22,21270001,21280000,0.00045561,0.00103016,0.000812444,0.00108236,0.00104496
22,21280001,21290000,0.000155889,0.000664574,0.000344091,0.000580551,0.00055586
22,21290001,21300000,0.000204589,0.000931843,0.000453372,0.000745968,0.000716213
22,21300001,21310000,0.000332792,0.000970549,0.000687923,0.000951635,0.000915818
22,21310001,21320000,0.000600464,0.00102464,0.000725386,0.000833714,0.000768229
22,21320001,21330000,0.00112804,0.00135766,0.00104012,0.0010929,0.000972533
22,21330001,21340000,0.00130145,0.00167674,0.00107672,0.00136284,0.00125509
22,21340001,21350000,0.000921108,0.00102374,0.00121298,0.00105803,0.000919372
22,21350001,21360000,0.00108347,0.00116005,0.00110512,0.00111912,0.00105602
22,21360001,21370000,0.00183824,0.00173375,0.00200154,0.00199346,0.00187032
22,21370001,21380000,0.00116619,0.00124081,0.00116362,0.00127301,0.00124066
22,21380001,21390000,0.000899166,0.000972,0.000967921,0.000940203,0.00086016
22,21390001,21400000,0.000985276,0.00103979,0.000652299,0.00121369,0.00122071
22,21400001,21410000,0.000828681,0.00106737,0.000735484,0.000840236,0.000815225
22,21410001,21420000,0.000594757,0.000897369,0.000755779,0.000631526,0.000546009
22,21420001,21430000,0.00120045,0.00146862,0.00122944,0.00134743,0.00116379
22,21430001,21440000,0.00140846,0.00163198,0.00169623,0.00153634,0.00129109
22,21440001,21450000,0.00166766,0.00228962,0.00149798,0.00150182,0.00124459
22,21450001,21460000,0.00103517,0.00114483,0.000810688,0.000864321,0.000750103
22,21460001,21470000,0.000735321,0.000588547,0.000542377,0.000697682,0.000599289
22,21470001,21480000,0.000479176,0.00053751,0.000396405,0.000487955,0.000495086
22,21480001,21490000,0.000328861,0.000450911,0.000206099,0.000344737,0.000354658
22,21490001,21500000,0.000177424,0.000190344,0.000172468,0.000175195,0.000170883
22,21500001,21510000,6.87379e-05,5.71524e-05,3.16332e-05,6.20262e-05,6.08968e-05
22,21510001,21520000,8.92588e-05,0.000275882,4.30137e-05,0.000115078,7.4389e-05
22,21520001,21530000,0.000115529,0.000190663,0.000106958,0.000119491,0.000109144
22,21530001,21540000,0.000339204,0.000299839,0.000237022,0.000309759,0.000283994
22,21540001,21550000,0.000446701,0.000461904,0.00020504,0.000369217,0.000374104
22,21550001,21560000,0.000492115,0.00026365,0.000561627,0.000397464,0.000388763
22,21560001,21570000,0.000643358,0.000449148,0.000808612,0.000525028,0.000588232
22,21570001,21580000,0.00050376,0.000471563,0.00046996,0.000429984,0.000431289
22,21580001,21590000,0.000285896,0.000322014,0.000273277,0.000333036,0.000327542
22,21590001,21600000,6.92636e-05,0.00014448,0.000112616,0.000109081,9.25804e-05
22,21600001,21610000,0.00016664,0.000150026,0.000164209,0.000170745,0.000171072
22,21610001,21620000,0.000150187,0.000129471,0.000106159,0.000131327,0.000152345
22,21620001,21630000,0.000223481,0.000262537,0.000201779,0.000228015,0.000234632
22,21630001,21640000,0.000145101,0.000154836,0.000104301,0.000134704,0.000134558
22,21640001,21650000,0.000405082,0.000527941,0.00036355,0.000454171,0.000401764
22,21650001,21660000,9.50983e-06,1.8352e-05,1.50827e-05,1.39679e-05,9.34579e-07
22,21660001,21670000,0.000133365,0.000195091,0.000109197,0.000167122,0.000177732
22,21670001,21680000,0.000214487,0.00018695,0.000120959,0.000137746,0.000133281
22,21680001,21690000,0.000552219,0.000719107,0.000440124,0.000492749,0.000408157
22,21690001,21700000,0.000224016,0.000214997,0.000144932,0.000228344,0.00023665
22,21700001,21710000,0.000282657,0.000286891,0.000208301,0.000315445,0.000319367
22,21710001,21720000,0.00104721,0.000904075,0.000843632,0.00094902,0.00093748
22,21720001,21730000,0.000804798,0.000707607,0.000673318,0.000526733,0.000483125
22,21730001,21740000,0.000907525,0.000781825,0.000754849,0.000670197,0.000635905
22,21740001,21750000,0.000128785,0.000114517,0.000108737,0.000100516,9.35018e-05
22,21750001,21760000,9.25408e-05,9.80728e-05,1.85897e-05,6.64065e-05,7.82458e-05
22,21760001,21770000,4.58631e-05,7.25506e-05,1.76561e-05,2.28911e-05,1.02102e-05
22,21770001,21780000,3.41653e-05,6.89912e-05,2.74805e-05,4.83974e-05,5.00197e-05
22,21790001,21800000,0.000217892,0.000231752,0.000166616,0.000156062,0.000119872
22,21800001,21810000,0.000480232,0.000450262,0.000420949,0.000380314,0.000317871
22,21810001,21820000,0.000536183,0.000716653,0.00046604,0.000426143,0.000339599
22,21820001,21830000,0.000592806,0.000644814,0.000548332,0.000494537,0.000423171
22,21830001,21840000,0.0010485,0.000603418,0.000857544,0.000621944,0.000466746
22,21840001,21850000,0.000575851,0.000620893,0.000557729,0.000432172,0.000322132
22,21860001,21870000,0.000117305,0.000109786,0.000119198,8.82014e-05,7.56439e-05
22,21870001,21880000,3.08454e-05,3.14415e-05,1.45299e-05,1.0484e-05,1.86916e-06
22,21880001,21890000,8.77717e-05,2.74926e-05,3.80156e-05,2.24823e-05,5.58115e-06
22,21890001,21900000,3.6718e-05,0.000143194,2.24916e-05,5.36975e-05,5.11781e-05
22,21900001,21910000,1.93228e-06,6.64425e-05,4.7984e-06,8.45875e-06,3.72954e-06
22,21910001,21920000,0.000892437,0.00131248,0.000880588,0.000706331,0.000487148
22,21920001,21930000,0.000858385,0.000657518,0.000886952,0.000685823,0.000504581
22,21930001,21940000,0.000704736,0.000871044,0.000763164,0.000565264,0.00040437
22,21940001,21950000,0.000664556,0.000575013,0.000734007,0.000537714,0.000353464
22,21950001,21960000,0.000563372,0.000826407,0.000561246,0.000470606,0.000335492
22,21960001,21970000,0.000485584,0.000606144,0.000482511,0.000316774,0.000205866
22,21970001,21980000,0.000626531,0.000720476,0.000654357,0.00051028,0.000329959
22,21980001,21990000,0.000895567,0.00093355,0.000771358,0.000688638,0.00052748
22,21990001,22000000,0.000441819,0.000609357,0.00030596,0.000361608,0.000335352
22,22000001,22010000,0.00110807,0.000984496,0.00090759,0.000994928,0.000960177
22,22010001,22020000,0.000892129,0.000998317,0.000751635,0.000873472,0.000824874
22,22020001,22030000,0.000995136,0.000805353,0.00079621,0.000881322,0.00083511
