CHROM,BIN_START,BIN_END,GIH_VS_GWD_WEIGHTED_FST,GIH_VS_GWD_MEAN_FST,GIH_VS_TSI_WEIGHTED_FST,GIH_VS_TSI_MEAN_FST,GIH_VS_PUR_WEIGHTED_FST,GIH_VS_PUR_MEAN_FST,GIH_VS_JPT_WEIGHTED_FST,GIH_VS_JPT_MEAN_FST,GWD_VS_TSI_WEIGHTED_FST,GWD_VS_TSI_MEAN_FST,GWD_VS_PUR_WEIGHTED_FST,GWD_VS_PUR_MEAN_FST,GWD_VS_JPT_WEIGHTED_FST,GWD_VS_JPT_MEAN_FST,TSI_VS_JPT_WEIGHTED_FST,TSI_VS_JPT_MEAN_FST,TSI_VS_PUR_WEIGHTED_FST,TSI_VS_PUR_MEAN_FST,PUR_VS_JPT_WEIGHTED_FST,PUR_VS_JPT_MEAN_FST
22,17210001,17220000,0.100123,0.0272947,0.0437478,0.0214095,0.0331951,0.018266,0.0372331,0.0305791,0.0632917,0.0239379,0.0360904,0.0157683,0.097266,0.0269334,0.0944023,0.061423,0.00272082,0.00840789,0.0729849,0.0409934
22,17220001,17230000,0.115158,0.0391633,0.0346669,0.0178764,0.0394533,0.0213059,0.0427702,0.0283264,0.0909245,0.0376023,0.0723944,0.0282271,0.147342,0.0509966,0.0903642,0.0494703,0.00553009,0.00779371,0.0895465,0.0423547
22,17230001,17240000,0.115546,0.0513455,0.0741476,0.0441652,0.177557,0.0898457,0.0323401,0.0264493,0.08012,0.0390919,0.0830945,0.0311333,0.212807,0.0820829,0.0721244,0.0330227,0.021954,0.0107515,0.166665,0.0695768
22,17240001,17250000,0.281849,0.138139,0.0637133,0.0389945,0.139336,0.0733999,0.0158747,0.01374,0.0993897,0.0592182,0.041792,0.0335531,0.255157,0.106474,0.121096,0.0777149,0.0136857,0.0125213,0.200603,0.107299
22,17250001,17260000,0.136774,0.0916451,0.0117299,0.01106,0.0332246,0.0180118,0.048053,0.0433954,0.0584462,0.0614511,0.0450442,0.0454877,0.17021,0.111922,0.0485759,0.0428044,0.00480544,0.00606105,0.0746426,0.0307721
22,17260001,17270000,0.12899,0.105694,0.0196535,0.0126499,0.0192498,0.0131021,0.0332945,0.0271971,0.107479,0.0871944,0.0683395,0.0526954,0.16801,0.0838447,0.074039,0.0457192,0.00498649,0.00694424,0.0683717,0.0358442
22,17270001,17280000,0.10598,0.0674372,0.0369121,0.0194202,0.0243305,0.0116456,0.0136423,0.0111068,0.122721,0.0722084,0.0761022,0.0497928,0.150521,0.0837638,0.0717395,0.0332817,0.00178897,0.00168407,0.0609073,0.0248354
22,17280001,17290000,0.0730948,0.0345818,0.0315382,0.0138355,0.0201101,0.00883018,0.0211365,0.013974,0.0658914,0.032687,0.054709,0.0282459,0.145911,0.055655,0.083706,0.0387063,0.0113029,0.00803117,0.0729846,0.0327867
22,17290001,17300000,0.0886632,0.0405465,0.0274628,0.019033,0.0278534,0.0150654,0.0158669,0.0132833,0.0782621,0.0423389,0.0434937,0.0300818,0.176215,0.0771282,0.0659336,0.0491381,0.0127553,0.0110614,0.0455816,0.0282096
22,17300001,17310000,0.0692275,0.0389031,0.0251835,0.0151953,0.0144268,0.00935274,0.0165611,0.0130195,0.0621543,0.0347351,0.0397743,0.0287294,0.113676,0.0623934,0.0781654,0.0379369,0.00247281,0.00224334,0.0564743,0.0281288
22,17310001,17320000,0.0999549,0.0427873,0.0159101,0.0111004,0.0136827,0.00884611,0.00731511,0.0106578,0.0710311,0.0370986,0.0818165,0.0404383,0.185668,0.0768825,0.0371044,0.017422,-0.000895051,0.00224008,0.0359871,0.0170772
22,17320001,17330000,0.136816,0.053239,0.0207189,0.0143732,0.0216741,0.0105528,0.0103054,0.0116868,0.141675,0.0580124,0.132798,0.0520945,0.204438,0.0701138,0.0446032,0.0220596,-0.000902195,0.00226859,0.0507805,0.0218172
22,17330001,17340000,0.149462,0.0569355,0.0364889,0.0234742,0.0297124,0.015877,0.0151895,0.0193119,0.17644,0.0784075,0.158659,0.0693486,0.22839,0.0834336,0.0484934,0.0210708,0.00133636,0.00393429,0.0506758,0.0249418
22,17340001,17350000,0.15302,0.0680302,0.0139596,0.0117393,0.0130914,0.00925173,0.0140061,0.0142985,0.223721,0.100084,0.192411,0.0923259,0.238658,0.102226,0.0265094,0.0149131,0.00154371,0.00368659,0.0283603,0.0150677
22,17350001,17360000,0.0574723,0.033074,0.0155476,0.0116103,0.0208557,0.0132567,0.0204947,0.0122487,0.0991289,0.0456843,0.0787472,0.0358836,0.0905012,0.0466198,0.0244291,0.0159786,0.00788214,0.00673791,0.0534322,0.0244959
22,17360001,17370000,0.0669414,0.0358553,0.0400726,0.0227945,0.0479653,0.0226371,0.0106179,0.00755033,0.0792117,0.0392934,0.079023,0.0371205,0.0844697,0.0427627,0.0436768,0.0278758,0.000163385,0.000835854,0.0525176,0.0257921
22,17370001,17380000,0.0887601,0.0438972,0.0439711,0.0296614,0.057801,0.033166,0.0283148,0.0221549,0.0372776,0.027301,0.0382434,0.0251106,0.0973292,0.0455836,0.0524458,0.0419235,0.00164379,0.00136932,0.0645799,0.0442355
22,17380001,17390000,0.109277,0.0680722,0.0441811,0.0234898,0.0416893,0.0217091,0.0775546,0.0387036,0.0395235,0.0282622,0.0488311,0.0327605,0.103688,0.0702632,0.0585094,0.0399835,0.00153002,0.00194867,0.0570729,0.0385155
22,17390001,17400000,0.127884,0.0523628,0.052474,0.0321755,0.0544439,0.0265308,0.0148161,0.0137305,0.0494243,0.0236934,0.0553004,0.0273153,0.112988,0.0534496,0.0298718,0.024767,0.00931004,0.00507512,0.0335872,0.0199921
22,17400001,17410000,0.175331,0.0584584,0.00961276,0.00816344,0.030236,0.0164097,0.0855911,0.0445005,0.101116,0.0357086,0.102537,0.0350947,0.133399,0.0496843,0.0652295,0.036575,0.011386,0.00756545,0.0605588,0.0320105
22,17410001,17420000,0.181339,0.0786497,0.0224605,0.0152698,0.0606593,0.028075,0.0914207,0.0416385,0.134496,0.0593382,0.107281,0.0446928,0.227375,0.0936905,0.0337045,0.0244761,0.011352,0.00968414,0.0248554,0.0204935
22,17420001,17430000,0.180771,0.0705391,0.0439142,0.0210514,0.0607119,0.0203143,0.0840958,0.0379527,0.141105,0.056694,0.0985325,0.0416847,0.161898,0.0590673,0.0254299,0.0202161,0.00212033,0.00273328,0.0379971,0.0167484
22,17430001,17440000,0.158065,0.0545546,0.0280887,0.0134596,0.0446449,0.0178787,0.0753905,0.0326774,0.0602731,0.0332621,0.0483575,0.0228262,0.0725312,0.0360136,0.0412377,0.023925,0.00261109,0.00290997,0.0473186,0.0232617
22,17440001,17450000,0.122143,0.0507436,0.0201507,0.0114459,0.0413636,0.0177158,0.0706594,0.0410463,0.0545881,0.0311374,0.045032,0.0254143,0.069784,0.0387698,0.0381292,0.0319055,0.00252619,0.00384108,0.0410051,0.0197546
22,17450001,17460000,0.155033,0.062272,0.019699,0.00689894,0.0376914,0.0140608,0.0257526,0.024023,0.0830286,0.0453111,0.0627631,0.0300164,0.0928794,0.0431067,0.0255551,0.0247093,0.0010706,0.00240758,0.0262675,0.0163604
22,17460001,17470000,0.133621,0.0466837,0.0185021,0.0071947,0.0402054,0.013403,0.107348,0.0425485,0.0660349,0.0342054,0.050462,0.0233229,0.106844,0.0368904,0.0613891,0.0300047,0.00424908,0.00342036,0.0547056,0.0212226
22,17470001,17480000,0.128597,0.0414332,0.0250818,0.012942,0.0380116,0.0152342,0.0282865,0.0232057,0.0677766,0.0296559,0.0502807,0.0229188,0.0794697,0.0318578,0.0263271,0.0229127,0.000210483,0.00319352,0.0268304,0.0162147
22,17480001,17490000,0.143343,0.0511793,0.0152593,0.0102749,0.0297304,0.0134597,0.0618434,0.0292097,0.0706385,0.0335954,0.0586521,0.026152,0.119357,0.0442234,0.0501685,0.0249039,0.00829189,0.00579805,0.03676,0.0167228
22,17490001,17500000,0.155699,0.0606264,0.000988148,0.00242386,0.00877803,0.00790466,0.0193202,0.018236,0.145973,0.0583403,0.0930828,0.0379487,0.128348,0.0551034,0.0189543,0.016584,0.0148278,0.00846848,0.00489539,0.00837481
22,17500001,17510000,0.206706,0.0688477,0.000650785,0.0012205,-0.000446654,0.00301099,0.0587093,0.0359544,0.244048,0.0768212,0.157521,0.0538222,0.189666,0.0638231,0.0470247,0.0357794,0.00193166,0.00235,0.0500838,0.0310754
22,17510001,17520000,0.196496,0.0744687,0.00399076,0.00330353,-0.000650202,0.00375252,0.0454207,0.0343345,0.229265,0.0835778,0.186822,0.0708084,0.335028,0.126333,0.0531704,0.0352827,0.00236475,0.00351515,0.0397348,0.0289269
22,17520001,17530000,0.129992,0.0677143,-0.000451938,-6.02957e-05,-0.00272072,0.0005961,0.0529331,0.0397069,0.137679,0.0676209,0.113251,0.0640527,0.185018,0.0852795,0.0734241,0.0440797,-0.000204222,0.00131626,0.0482473,0.028868
22,17530001,17540000,0.174189,0.094143,0.00483542,0.00396371,0.00455234,0.00539632,0.0454724,0.0221235,0.170137,0.0820617,0.17256,0.0923698,0.284043,0.13129,0.0706514,0.0323793,0.00396031,0.00375087,0.038514,0.0180896
22,17540001,17550000,0.138596,0.0514338,0.00354767,0.00372758,0.000172617,0.00401254,0.0503281,0.0173478,0.162096,0.0563919,0.125876,0.0466547,0.124908,0.0505934,0.0885235,0.0276276,0.00407449,0.0039083,0.048322,0.0142627
22,17550001,17560000,0.160358,0.0563473,0.00683088,0.00422731,7.53694e-06,0.00398368,0.0596528,0.0279137,0.183295,0.0563176,0.144591,0.0485944,0.161979,0.0576121,0.108597,0.0439862,0.00876853,0.00542812,0.0529894,0.0192955
22,17560001,17570000,0.200026,0.0718704,0.0309888,0.007152,0.0323702,0.0107612,0.0700813,0.0225874,0.243957,0.0744171,0.184362,0.0634199,0.190753,0.0723358,0.157961,0.0445393,0.00660357,0.00387287,0.141462,0.0445032
22,17570001,17580000,0.0767884,0.0260602,0.0160479,0.0124204,0.0150893,0.00843973,0.0779494,0.0353398,0.140581,0.0350309,0.136671,0.0368222,0.098798,0.0357188,0.117626,0.0555722,0.00688456,0.0036173,0.0846781,0.0311275
22,17580001,17590000,0.0415097,0.02279,0.0173261,0.0137126,0.0096759,0.00842613,0.0607236,0.0420269,0.0434634,0.0218746,0.0411047,0.0192228,0.15202,0.0467678,0.11083,0.0652038,0.00226158,0.00550945,0.0815758,0.0427338
22,17590001,17600000,0.0497919,0.033608,0.0348974,0.0224928,0.0193996,0.0116091,0.0476783,0.0278417,0.0483771,0.0311933,0.039114,0.0279647,0.134022,0.0689128,0.0838758,0.0461823,0.00600223,0.00738231,0.0438559,0.0266936
22,17600001,17610000,0.0470797,0.0289617,0.0771646,0.0482782,0.0722608,0.0363095,0.150696,0.0672427,0.0415967,0.0249502,0.0482956,0.0288766,0.131581,0.0619043,0.132951,0.067676,0.0129682,0.00715738,0.0729811,0.0352487
22,17610001,17620000,0.075003,0.0384635,0.0619281,0.0297368,0.0499915,0.0175854,0.0741178,0.0334628,0.0633661,0.0303502,0.0752571,0.0305588,0.233459,0.0771182,0.0776889,0.0368627,0.0087227,0.00463487,0.04245,0.0190967
22,17620001,17630000,0.0533178,0.0293533,0.0688081,0.0438188,0.0560072,0.0303377,0.127078,0.0603166,0.0548823,0.0268093,0.0463498,0.0219689,0.0943238,0.0333358,0.100597,0.0457116,0.00635182,0.00801391,0.0585518,0.0220406
22,17630001,17640000,0.0610995,0.0429614,0.0436716,0.0249157,0.05914,0.0264685,0.206649,0.0659983,0.0895089,0.0483184,0.0728512,0.0397882,0.179474,0.074498,0.153221,0.0540989,0.0105793,0.00476134,0.0887147,0.0301353
22,17640001,17650000,0.0654726,0.0406666,0.0160942,0.0157884,0.02387,0.0167223,0.103567,0.0512285,0.0530651,0.0326933,0.0506201,0.0314082,0.199016,0.0711822,0.0974756,0.0602215,0.00186375,0.00313339,0.0728482,0.0401464
22,17650001,17660000,0.016448,0.0199338,0.0269412,0.0169117,0.0254418,0.0157457,0.112628,0.0500164,0.0146018,0.0168703,0.0245305,0.0191753,0.1233,0.064897,0.13132,0.0628518,0.00318543,0.00347533,0.096716,0.0427896
22,17660001,17670000,0.0619132,0.0401517,0.0199292,0.0107943,0.0174514,0.00760653,0.0847394,0.0365486,0.0400239,0.0317781,0.0379853,0.0267066,0.162382,0.060345,0.102521,0.0445369,0.00114178,0.00186776,0.0793981,0.0256844
22,17670001,17680000,0.0704104,0.043609,0.0402618,0.0264126,0.0152998,0.00775646,0.0556034,0.0297799,0.0539805,0.0384645,0.0477838,0.0315827,0.107542,0.0545851,0.0886122,0.0367052,0.0071408,0.00495123,0.0753294,0.0242377
22,17680001,17690000,0.0672382,0.0347313,0.019596,0.0149998,0.00866701,0.00893188,0.157602,0.0727923,0.0652942,0.0355349,0.0507992,0.0250807,0.111211,0.0500522,0.227934,0.0986768,0.00789187,0.00410721,0.16086,0.0737695
22,17690001,17700000,0.0657558,0.0389719,0.012298,0.0110064,0.00287603,0.00463109,0.142377,0.0805952,0.0885441,0.0446522,0.0553321,0.031663,0.124866,0.0599622,0.189889,0.0982416,0.0163323,0.00839584,0.120189,0.0587819
22,17700001,17710000,0.0788633,0.0426206,0.0347467,0.0156796,0.0201884,0.0111866,0.0833225,0.034587,0.0980478,0.0441776,0.0563245,0.0317184,0.0587464,0.0355928,0.134013,0.0394475,0.00724879,0.00244827,0.104816,0.0292189
22,17710001,17720000,0.0943365,0.0434862,0.0384077,0.0250315,0.0220339,0.0145165,0.0465489,0.0373115,0.123767,0.0418741,0.0961866,0.0357106,0.0955682,0.0400916,0.0904663,0.0548812,0.00801555,0.005347,0.0604454,0.0344509
22,17720001,17730000,0.0731599,0.0401664,0.0220374,0.0115535,0.0229096,0.0108316,0.0545661,0.0296714,0.0725206,0.0326612,0.0615865,0.0307231,0.0771462,0.0447712,0.101722,0.0469741,0.00215158,0.00269644,0.0937561,0.0397087
22,17730001,17740000,0.0691112,0.0344113,0.0132918,0.00910917,0.0204825,0.00862029,0.0409178,0.0232726,0.0750644,0.0398402,0.0814438,0.0374154,0.126094,0.0550192,0.00989607,0.0104457,0.0016415,0.00279447,0.00898738,0.0106492
22,17740001,17750000,0.119667,0.0355349,0.0117944,0.00706414,0.0285335,0.0104585,0.0183272,0.0142469,0.0959002,0.0342715,0.0645719,0.0246207,0.0927946,0.036905,0.0393626,0.0202743,0.00918576,0.00472921,0.0619186,0.0254849
22,17750001,17760000,0.0991064,0.0366442,0.0397952,0.0136762,0.0541085,0.0143024,0.0221976,0.0147131,0.149125,0.0482253,0.150931,0.0419749,0.128579,0.0501307,0.0766387,0.0252679,0.00312113,0.00284199,0.0838021,0.0217866
22,17760001,17770000,0.135606,0.0387797,0.0024595,0.00155934,0.0296499,0.00572316,0.0121068,0.00863313,0.215319,0.0471873,0.216466,0.0447561,0.139859,0.0402221,0.00695073,0.0079185,0.0115679,0.00282367,0.0148773,0.00524882
22,17770001,17780000,0.0573369,0.0292689,-0.00229367,0.000174497,-0.000817387,0.00176864,0.0136336,0.0145958,0.0710906,0.0328121,0.0896953,0.0299947,0.0724827,0.0335973,0.01534,0.0154047,-0.00027988,0.000270624,0.0127776,0.0121276
22,17780001,17790000,0.0757836,0.0362323,0.00559119,0.00546751,0.0129852,0.00811704,0.0323212,0.0209954,0.0701153,0.0341252,0.0771803,0.0345552,0.0904799,0.0420983,0.0289552,0.0179911,0.00402297,0.0025656,0.02125,0.0146023
22,17790001,17800000,0.24684,0.0721788,0.020565,0.0142933,0.0362089,0.0235841,0.0441118,0.0243856,0.192624,0.0568283,0.182179,0.0584058,0.187187,0.062484,0.0336203,0.0289596,-0.000176083,0.00288722,0.0282003,0.0268391
22,17800001,17810000,0.455386,0.158409,0.00458115,0.00539756,0.0137154,0.00805112,0.11213,0.0635201,0.34185,0.120392,0.304186,0.114923,0.355772,0.154058,0.117582,0.0583245,0.00398548,0.00562141,0.0855902,0.0409163
22,17810001,17820000,0.207125,0.0496872,0.00563516,0.00549158,0.00571313,0.00390739,0.122373,0.0585435,0.181458,0.0457321,0.1419,0.0409076,0.167102,0.0660076,0.125204,0.0631845,-0.000789677,0.00191341,0.101198,0.0455877
22,17820001,17830000,0.15624,0.0479256,0.00367074,0.00547753,0.000919829,0.00464726,0.0753779,0.0468576,0.149545,0.0497181,0.120712,0.0409494,0.102024,0.0570314,0.101925,0.0633334,0.00103482,0.0032013,0.0884129,0.0491152
22,17830001,17840000,0.148498,0.0597193,0.00689442,0.00509638,0.0147428,0.00669448,0.0586136,0.0331594,0.141018,0.0613018,0.119621,0.0523102,0.189369,0.0849336,0.0536516,0.0330699,0.00243298,0.00151534,0.0489296,0.0257709
22,17840001,17850000,0.160344,0.0533615,0.00471432,0.00430507,0.0136026,0.0057766,0.0335864,0.012666,0.137995,0.0484336,0.113599,0.0413899,0.124591,0.052499,0.0375038,0.0162588,0.00387127,0.00106096,0.0378843,0.0164021
22,17850001,17860000,0.174167,0.038382,0.0117829,0.0066803,0.0150009,0.00546952,0.0698125,0.0341441,0.177845,0.045221,0.128401,0.0372613,0.161315,0.0462446,0.0716125,0.0366187,0.0062579,0.00355338,0.0560793,0.0297435
22,17860001,17870000,0.0871699,0.0311623,0.0375632,0.0121005,0.0311199,0.00812926,0.0293044,0.0166062,0.0892642,0.0305607,0.0822553,0.0297567,0.0729152,0.0321015,0.0511126,0.0194779,0.00311305,0.00432027,0.0419634,0.015393
22,17870001,17880000,0.124903,0.03983,0.0567357,0.0197972,0.0501708,0.0155739,0.0439862,0.0251265,0.0669257,0.0277186,0.0855377,0.0347763,0.10996,0.0424349,0.155522,0.0609051,0.000570304,0.00342027,0.136017,0.0462002
22,17880001,17890000,0.092571,0.041892,0.0910576,0.0378145,0.0787855,0.0298699,0.0571579,0.0310582,0.0758454,0.0385819,0.0668545,0.0357031,0.124826,0.0550301,0.0698272,0.0352472,0.000873973,0.00237742,0.0553254,0.026116
22,17890001,17900000,0.0769863,0.0372305,0.0430723,0.0238341,0.0322208,0.015954,0.0904562,0.0715869,0.169703,0.0669398,0.152608,0.0613723,0.13776,0.0580196,0.113813,0.0846848,0.00583517,0.00350623,0.0896732,0.0685901
22,17900001,17910000,0.100006,0.0630328,0.0732826,0.0413694,0.0518384,0.0308206,0.0644521,0.0471087,0.106662,0.0693639,0.120169,0.0709607,0.0854402,0.0527264,0.0386539,0.0179307,0.00425045,0.00288969,0.0306672,0.0178445
22,17910001,17920000,0.0728455,0.0384949,0.121437,0.0695565,0.0665614,0.0372393,0.00699321,0.0140832,0.201395,0.0813913,0.175108,0.0753594,0.172067,0.0805332,0.15349,0.0933384,0.00677411,0.00509199,0.093599,0.0566344
22,17920001,17930000,0.0926112,0.054947,0.10006,0.0373535,0.0561352,0.0203259,0.017304,0.0175941,0.328524,0.152336,0.25358,0.126709,0.0713794,0.0482528,0.135249,0.0503136,0.00750279,0.00292723,0.0828919,0.0279587
22,17930001,17940000,0.077822,0.0367823,0.0288579,0.0185142,0.0204519,0.0135397,0.0570743,0.0414732,0.222217,0.0601324,0.158208,0.0445809,0.0724068,0.0394291,0.0766247,0.051746,0.000424032,0.00100255,0.0653061,0.0401092
22,17940001,17950000,0.0603374,0.0364982,0.0697519,0.0267769,0.0374314,0.0149748,0.0943047,0.0547526,0.0478749,0.0275432,0.0386531,0.0225898,0.0912503,0.0593543,0.188447,0.0861295,0.00360187,0.00186774,0.153993,0.0671422
22,17950001,17960000,0.0292627,0.0207102,0.0509651,0.0233862,0.0299514,0.0164363,0.0474051,0.0332451,0.103668,0.0395571,0.0659862,0.0298217,0.0948678,0.0470005,0.134063,0.0653373,-0.000266951,0.000900123,0.108826,0.0599956
22,17960001,17970000,0.0577138,0.0280166,0.0467372,0.0181169,0.0406601,0.0156988,0.0550195,0.0366253,0.066156,0.0303007,0.0574703,0.0288395,0.0958091,0.0478395,0.154426,0.0731445,-0.00188761,0.000197712,0.147321,0.0716902
22,17970001,17980000,0.0303063,0.0155189,0.0207254,0.0117505,0.0157988,0.00818839,0.0353892,0.0258356,0.0705462,0.0303901,0.0595976,0.027228,0.100389,0.0401288,0.0789049,0.0455366,0.000879827,0.00221714,0.0650563,0.0349609
22,17980001,17990000,0.0927929,0.0323005,0.0165067,0.0136271,0.050924,0.0231804,0.0637391,0.0292089,0.107586,0.0416406,0.0967082,0.0341657,0.101894,0.0397292,0.0549164,0.0313476,0.00681702,0.00317484,0.0565771,0.024309
22,17990001,18000000,0.0873435,0.0391967,0.0170058,0.0131631,0.0513328,0.0221807,0.0671798,0.0230266,0.0653877,0.0351828,0.0689292,0.0342186,0.101804,0.040369,0.0486585,0.0282362,0.00801899,0.00279079,0.042019,0.0229075
22,18000001,18010000,0.0944859,0.0411519,0.027204,0.0167396,0.0499563,0.0213299,0.048849,0.0144651,0.0863324,0.0438164,0.0911938,0.0457877,0.11996,0.0505206,0.0589961,0.0278595,0.00107027,0.00134574,0.0641209,0.0264371
22,18010001,18020000,0.129769,0.0587206,0.0162443,0.00796548,0.0268237,0.00941956,0.0346172,0.0092972,0.0671902,0.0380542,0.0604932,0.0365659,0.146434,0.068877,0.043596,0.0158006,0.00216186,0.00197465,0.0418232,0.0132602
22,18020001,18030000,0.0981027,0.0252161,0.0261718,0.0132301,0.0220862,0.0127749,0.0288708,0.0132504,0.0634,0.021345,0.0589963,0.0216784,0.115414,0.0295569,0.043261,0.0204312,0.0142027,0.00504118,0.0361416,0.0190488
22,18030001,18040000,0.0781345,0.0302653,0.0394811,0.0178211,0.0347618,0.0137755,0.00364215,0.00573221,0.114032,0.0367223,0.067285,0.0312353,0.0954607,0.0303612,0.0462498,0.0237851,0.00685712,0.00461323,0.0502177,0.0203463
22,18040001,18050000,0.034599,0.0231733,0.0209294,0.0120389,0.0393485,0.0152014,0.0597598,0.0260241,0.0718226,0.0330102,0.0538462,0.0249091,0.0498299,0.0291566,0.0794835,0.033307,0.00593028,0.00429981,0.0647336,0.0247823
22,18050001,18060000,0.101772,0.0521323,0.00521914,0.00503078,0.00947357,0.00621587,0.11739,0.0333315,0.107829,0.0553691,0.0948448,0.04809,0.115552,0.0577419,0.139905,0.0420849,0.00528566,0.00290598,0.0837428,0.0229514
22,18060001,18070000,0.142357,0.0485929,0.0318108,0.0121869,0.0373905,0.0124331,0.0225384,0.0104186,0.1302,0.0473934,0.0982065,0.0390715,0.103089,0.0414036,0.0256313,0.0176587,0.00423571,0.00706389,0.0183886,0.0119135
22,18070001,18080000,0.23657,0.0876558,0.0406162,0.0227655,0.0461287,0.0265171,0.0134952,0.0156235,0.215585,0.0871527,0.173283,0.0690413,0.207573,0.0837175,0.0536887,0.0321051,-0.00214028,0.00112884,0.0512213,0.0314324
22,18080001,18090000,0.206565,0.0930732,0.0370577,0.0225356,0.0473972,0.0264972,0.00943135,0.0111209,0.110392,0.0571509,0.0904976,0.0493262,0.198495,0.0829707,0.0366316,0.0290781,-0.00283637,0.000368924,0.0404976,0.0285886
22,18090001,18100000,0.170614,0.0826484,0.041007,0.021345,0.0402494,0.020613,0.0226085,0.0172767,0.0757592,0.0500776,0.0580597,0.0395012,0.150656,0.078988,0.097328,0.054037,-0.00257324,-0.000307933,0.0902864,0.048875
22,18100001,18110000,0.203034,0.0712457,0.0214059,0.0102275,0.0277951,0.0124039,0.0251669,0.0184048,0.107027,0.0500711,0.0941946,0.0474792,0.256563,0.0841137,0.0589352,0.0267371,-0.000847377,-0.000172162,0.0563569,0.024766
22,18110001,18120000,0.189985,0.0572087,0.0216103,0.0103487,0.0244453,0.0107524,0.0421589,0.0275669,0.130082,0.0440508,0.106242,0.0385949,0.210054,0.0552764,0.0979609,0.0535442,-0.00352613,-0.00127623,0.097814,0.0489475
22,18120001,18130000,0.105266,0.0364877,0.0179005,0.0100839,0.015319,0.00862081,0.0729134,0.0401034,0.0757865,0.0380996,0.069403,0.0384242,0.149945,0.0442977,0.13203,0.0594456,-0.00337058,-0.000834031,0.123266,0.0545151
22,18130001,18140000,0.054775,0.0283649,0.0140597,0.00661254,0.0113292,0.00573291,0.0708002,0.0348338,0.0444495,0.0297712,0.0436781,0.0295156,0.13574,0.039112,0.124053,0.0484711,-0.00286338,-0.000910475,0.108665,0.0440695
22,18140001,18150000,0.0562034,0.0261411,0.0146806,0.00795235,0.013055,0.008092,0.0832268,0.0350618,0.0423425,0.0255537,0.0387151,0.024897,0.132491,0.0373244,0.137687,0.0526973,-0.00346749,-0.000681708,0.12799,0.0503648
22,18150001,18160000,0.0355361,0.019722,0.0177647,0.00837948,0.0171952,0.00869613,0.0743348,0.0422826,0.0374414,0.0240766,0.0399946,0.0253076,0.133861,0.0316804,0.138403,0.0561961,-0.0035227,8.2862e-05,0.131722,0.0530315
22,18160001,18170000,0.0450616,0.0260478,0.0134034,0.0057666,0.0110877,0.00588229,0.0772322,0.0353885,0.0419051,0.0279516,0.0421764,0.0295704,0.14376,0.0426277,0.130635,0.0475306,-0.00352843,-0.0016144,0.118867,0.051463
22,18170001,18180000,0.0517946,0.0268946,0.0123066,0.00601486,0.0101533,0.00437408,0.0738728,0.0314987,0.0480772,0.028959,0.0438452,0.0304625,0.128343,0.0416659,0.124014,0.041988,-0.00309696,-0.000840909,0.111284,0.0319414
22,18180001,18190000,0.066179,0.0297107,0.014361,0.0075094,0.0134441,0.00558786,0.0685286,0.0350561,0.0601661,0.0308592,0.0536655,0.0274224,0.13549,0.0373887,0.110769,0.0457869,-0.00288465,-0.000274162,0.098071,0.0336231
22,18190001,18200000,0.0700819,0.0264632,0.0148587,0.0115008,0.0137604,0.00878238,0.0714262,0.0423739,0.063618,0.0285284,0.0527905,0.0226285,0.120656,0.0319739,0.124963,0.0738694,-0.00298348,-0.00142836,0.113795,0.0561974
22,18200001,18210000,0.0915124,0.0404445,0.0166975,0.0088749,0.0131123,0.00806309,0.0751927,0.0347283,0.0867249,0.0489056,0.0739047,0.042285,0.160252,0.0427756,0.136121,0.0503395,-0.00142483,2.16835e-05,0.114898,0.0439421
